53,Department of Health - Commercial Medicines Unit,Branded - NHS London Branded Medicines Tranche B Sept 2015,Clinical and medical life sciences,CM/PHR/13/5425,High,0.00000,0.00000,0.00000,95000000.00000,95000000.00000,0.00000,0.00000,190000000.00000,London,UKI,,,01 Sep 15 00:00,Framework,31 Aug 15 00:00,11 Dec 13 15:33,11 Dec 13 15:33,,60,Department of Health,0,33600000|3369300,1212745,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1212745
54,Department of Health - Commercial Medicines Unit,Branded - NHS Midlands and East Branded Medicines Tranche A March 2016,Clinical and medical life sciences,CM/PHR/13/5423,High,0.00000,0.00000,0.00000,0.00000,86457650.00000,86457650.00000,0.00000,172915300.00000,East Midlands,UKF,,Midlands and East of England,01 Mar 16 00:00,Framework,28 Feb 15 00:00,12 Dec 13 10:33,12 Dec 13 10:33,supplier.helpdesk@dh.gsi.gov.uk,60,Department of Health,0,33600000|3369300,1214835,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1214835
55,Department of Health - Commercial Medicines Unit,Branded - NHS Midlands and East Branded Medicines Tranche B March 2015,Clinical and medical life sciences,CM/PHR/13/5422,High,0.00000,0.00000,0.00000,155371030.00000,155371030.00000,0.00000,0.00000,310742060.00000,West Midlands,UKG3,,Midlands and East of England,01 Mar 15 00:00,Framework,28 Feb 15 00:00,12 Dec 13 10:45,12 Dec 13 10:45,,60,Department of Health,0,33600000|3369300,1214837,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1214837
56,Department of Health - Commercial Medicines Unit,Branded - NHS North of England Branded Medicines Tranche A March 2015,Clinical and medical life sciences,CM/PHR/13/5418,High,0.00000,0.00000,0.00000,108726397.00000,108726397.00000,0.00000,0.00000,217452794.00000,England,,,North of England,01 Mar 15 00:00,Framework,28 Feb 15 00:00,12 Dec 13 10:52,12 Dec 13 10:52,,60,Department of Health,0,33600000|3369300,1214838,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1214838
57,Public Health England,Three-dimensional culture systems for the propagation of hepatitis E virusin tissue culture,Clinical and medical life sciences,Ecm 1290,Medium,0.00000,11000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11000.00000,Outer London,UKI2,,Colindale,,Open,31 Dec 13 00:00,03 Dec 13 10:17,03 Dec 13 10:17,,185,Public Health England,0,3369810,1200823,1199132,978366,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1200823
58,East Lancashire Hospitals NHS Trust Procurement Department,Enteral Feeds,Clinical and medical life sciences,8081,Medium,0.00000,0.00000,1500000.00000,1500000.00000,1500000.00000,0.00000,0.00000,0.00000,North West,UKD,,,01 Apr 14 00:00,Framework,31 Mar 14 00:00,19 Sep 13 13:26,19 Sep 13 13:26,,1883,East Lancashire Hospitals NHS Trust Procurement Department,0,3369230,1071929,932663,690830,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1071929
59,East Lancashire Hospitals NHS Trust Procurement Department,Continence Services,Clinical and medical life sciences,8228,High,0.00000,0.00000,700000.00000,700000.00000,700000.00000,0.00000,0.00000,0.00000,North West,UKD,,,01 Apr 14 00:00,Open,01 Jan 14 00:00,19 Sep 13 13:21,19 Sep 13 13:21,,1883,East Lancashire Hospitals NHS Trust Procurement Department,0,8514240,1071931,690834,690834,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1071931
60,East Lancashire Hospitals NHS Trust Procurement Department,Intergrated Theatre,Clinical and medical life sciences,8261,High,0.00000,0.00000,0.00000,600000.00000,0.00000,0.00000,0.00000,0.00000,North West,UKD,,,01 Oct 15 00:00,Open,22 May 15 00:00,19 Sep 13 13:18,19 Sep 13 13:18,,1883,East Lancashire Hospitals NHS Trust Procurement Department,0,33162200|3316200,1071932,690835,690835,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1071932
61,East Lancashire Hospitals NHS Trust Procurement Department,Orthopaedic Prosthesis,Clinical and medical life sciences,6969,High,0.00000,0.00000,815000.00000,815000.00000,815000.00000,0.00000,0.00000,0.00000,North West,UKD,,,01 Jun 14 00:00,Framework,31 May 14 00:00,19 Sep 13 13:20,19 Sep 13 13:20,,1883,East Lancashire Hospitals NHS Trust Procurement Department,0,3318320,1071971,690892,689467,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1071971
62,NHS Supply Chain,Environmental decontamination products,Clinical and medical life sciences,319,Medium,0.00000,750000.00000,750000.00000,750000.00000,750000.00000,750000.00000,0.00000,0.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,01 Aug 14 00:00,Open,16 Dec 13 00:00,15 May 13 18:39,15 May 13 18:39,,1884,NHS Supply Chain,0,39811200|39713410|39330000|33191000|2445500,945629,689480,689480,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=945629
63,NHS Supply Chain,Anaesthesia,Clinical and medical life sciences,2011/S9-013436,High,0.00000,9900000.00000,10000000.00000,10000000.00000,10000000.00000,10000000.00000,10000000.00000,59900000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,10 Apr 15 00:00,Open,10 Apr 14 00:00,12 Apr 13 09:58,12 Apr 13 09:58,,1884,NHS Supply Chain,0,33661100|33172100|33172000|3317000,907295,891210,891210,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907295
64,NHS Supply Chain,ECG,Clinical and medical life sciences,2010/S 99-149660,High,0.00000,10000000.00000,10000000.00000,10000000.00000,10000000.00000,10000000.00000,10000000.00000,60000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,31 Aug 14 00:00,Open,25 Nov 13 00:00,12 Apr 13 09:57,12 Apr 13 09:57,,1884,NHS Supply Chain,0,33124100|33123200|3310000,907298,891219,891219,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907298
65,NHS Supply Chain,Mobile X-Ray,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,1500000.00000,1500000.00000,1500000.00000,1500000.00000,1500000.00000,1500000.00000,9000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:51,12 Apr 13 09:51,,1884,NHS Supply Chain,0,33111000|3300000,907303,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907303
66,NHS Supply Chain,Nuclear Medicine,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,7500000.00000,7500000.00000,7500000.00000,7500000.00000,7500000.00000,7500000.00000,45000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:50,12 Apr 13 09:50,,1884,NHS Supply Chain,0,33151100|3311311,907306,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907306
67,NHS Supply Chain,Mobile Image Intensifiers,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,3600000.00000,3600000.00000,3600000.00000,3600000.00000,3600000.00000,3600000.00000,21600000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:49,12 Apr 13 09:49,,1884,NHS Supply Chain,0,33111000|3311180,907310,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907310
68,NHS Supply Chain,Lithotripsy,Clinical and medical life sciences,2010/S 236-360362,Medium,0.00000,7000000.00000,7000000.00000,7000000.00000,7000000.00000,7000000.00000,7000000.00000,42000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:48,12 Apr 13 09:48,,1884,NHS Supply Chain,0,3315300,907313,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907313
69,NHS Supply Chain,Bone Densitometers,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,700000.00000,700000.00000,700000.00000,700000.00000,700000.00000,700000.00000,4200000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:44,12 Apr 13 09:44,,1884,NHS Supply Chain,0,3311166,907317,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907317
70,NHS Supply Chain,Bladder Scanners,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,4000000.00000,4000000.00000,4000000.00000,4000000.00000,4000000.00000,4000000.00000,24000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:44,12 Apr 13 09:44,,1884,NHS Supply Chain,0,33125000|3312411,907322,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907322
71,NHS Supply Chain,Specimen Cabinets,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,2000000.00000,2000000.00000,2000000.00000,2000000.00000,2000000.00000,2000000.00000,12000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:42,12 Apr 13 09:42,,1884,NHS Supply Chain,0,3300000,907325,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907325
72,NHS Supply Chain,Contrast Injectors,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,27000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:42,12 Apr 13 09:42,,1884,NHS Supply Chain,0,3311000,907328,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907328
73,NHS Supply Chain,Dental and Maxillofacial Imaging and Equipment,Clinical and medical life sciences,2010/S 204-311432,Medium,0.00000,12000000.00000,12000000.00000,12000000.00000,12000000.00000,12000000.00000,12000000.00000,72000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:42,12 Apr 13 09:42,,1884,NHS Supply Chain,0,33000000|79421200|39100000|42120000|31500000|51410000|7120000,907330,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907330
74,NHS Supply Chain,CT Scanners,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,41000000.00000,41000000.00000,41000000.00000,41000000.00000,41000000.00000,41000000.00000,246000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:52,12 Apr 13 09:52,,1884,NHS Supply Chain,0,33115200|3311510,891173,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=891173
75,NHS Supply Chain,MRI Scanners,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,18000000.00000,18000000.00000,18000000.00000,18000000.00000,18000000.00000,18000000.00000,108000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:53,12 Apr 13 09:53,,1884,NHS Supply Chain,0,33111610|33113000|3311310,891184,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=891184
76,NHS Supply Chain,Angiography/Fluoroscopy,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,30000000.00000,30000000.00000,30000000.00000,30000000.00000,30000000.00000,30000000.00000,180000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:55,12 Apr 13 09:55,,1884,NHS Supply Chain,0,33182400|33111700|33111721|3311140,891190,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=891190
77,NHS Supply Chain,Ultrasound,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,69000000.00000,69000000.00000,69000000.00000,69000000.00000,69000000.00000,69000000.00000,414000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:56,12 Apr 13 09:56,,1884,NHS Supply Chain,0,33124120|33112340|33112320|3311230,891192,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=891192
78,NHS Supply Chain,Mammography,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,18000000.00000,18000000.00000,18000000.00000,18000000.00000,18000000.00000,18000000.00000,108000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:56,12 Apr 13 09:56,,1884,NHS Supply Chain,0,3311165,891194,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=891194
79,NHS Supply Chain,Static X-Ray,Clinical and medical life sciences,2010/S 236-360362,High,0.00000,12500000.00000,12500000.00000,12500000.00000,12500000.00000,12500000.00000,12500000.00000,75000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:57,12 Apr 13 09:57,,1884,NHS Supply Chain,0,33111000|33111100|3311180,891199,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=891199
80,NHS Supply Chain,Decontamination Capital Equipment (Endoscopy & Sterile Services) and Related Accessories,Clinical and medical life sciences,2012/S 185-304016,High,0.00000,5000000.00000,5000000.00000,5000000.00000,5000000.00000,5723706.00000,5723706.00000,31447412.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,19 Feb 15 00:00,Open,18 Feb 14 00:00,09 Apr 13 17:05,09 Apr 13 17:05,,1884,NHS Supply Chain,0,4292472,891222,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=891222
81,NHS Supply Chain,Radiotherapy IT Solutions,Clinical and medical life sciences,2010/S 236-360362,Medium,0.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,27000000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:33,12 Apr 13 09:33,,1884,NHS Supply Chain,0,33150000|33151000|33120000|3315821,907340,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907340
82,NHS Supply Chain,Quality Assurance Devices and Radiotherapy Accessories,Clinical and medical life sciences,2010/S 236-360362,Medium,0.00000,1350000.00000,1350000.00000,1350000.00000,1350000.00000,1350000.00000,1350000.00000,8100000.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,05 Dec 15 00:00,Open,04 Dec 14 00:00,12 Apr 13 09:32,12 Apr 13 09:32,,1884,NHS Supply Chain,0,33151000|33151400|3315000,907343,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907343
83,NHS Supply Chain,Heart Valves Annuloplasty Devices and other Repair Devices and Associated Products,Clinical and medical life sciences,153732,Medium,0.00000,0.00000,0.00000,0.00000,4150000.00000,4150000.00000,0.00000,0.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,07 Jan 15 00:00,Open,07 Jan 14 00:00,17 May 13 12:22,17 May 13 12:22,,1884,NHS Supply Chain,0,33184300|33182300|33182220|3312300,907469,689439,689439,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907469
84,NHS Supply Chain,Wigs - supply and repair - maintenance,Clinical and medical life sciences,311255,High,0.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,4500000.00000,0.00000,0.00000,United Kingdom,UK,,,01 Feb 15 00:00,Open,01 Jul 14 00:00,17 May 13 12:18,17 May 13 12:18,,1884,NHS Supply Chain,0,3371163,907478,690731,690731,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907478
85,NHS Supply Chain as an agent of NHS Business Services Authority,Ophthalmic Diagnostic Equipment ,Clinical and medical life sciences,286478,High,0.00000,2750000.00000,2750000.00000,2750000.00000,2750000.00000,2750000.00000,0.00000,0.00000,United Kingdom,UK,,NHS Supply Chain supply to various NHS customers nationwide,01 Jul 15 00:00,Open,01 Jul 14 00:00,15 Apr 13 11:38,15 Apr 13 11:38,,1884,NHS Supply Chain,0,3312200,907482,689520,689520,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=907482
